agarose,bsa,coating,arm,rep,series,t,front,centroid,front_ctl,centroid_ctl,front_net,centroid_net
0.4,non-BSA,COOH,magnet,1,0.4_non-BSA_COOH_magnet_r1,6.0,2.8762526843235507,1.5404751154184384,4.570845311736783,2.11101720694425,-1.6945926274132326,-0.5705420915258117
0.4,non-BSA,COOH,magnet,1,0.4_non-BSA_COOH_magnet_r1,7.5,3.1151574803149606,1.6578315296647264,4.17353581962109,1.9229467232654536,-1.0583783393061297,-0.2651151936007272
0.4,non-BSA,COOH,magnet,1,0.4_non-BSA_COOH_magnet_r1,9.0,3.5929670722977805,1.8414526529603539,4.489707055792326,2.0592199764689796,-0.896739983494546,-0.2177673235086257
0.4,non-BSA,COOH,magnet,1,0.4_non-BSA_COOH_magnet_r1,10.5,4.309681460272013,1.9886302762962524,4.331547572439044,1.9534599614146941,-0.021866112167031382,0.03517031488155831
0.4,non-BSA,COOH,magnet,1,0.4_non-BSA_COOH_magnet_r1,12.0,4.5485862562634205,1.9277856812019976,4.330101364326169,1.958906051980556,0.2184848919372513,-0.031120370778558337
0.4,non-BSA,COOH,magnet,1,0.4_non-BSA_COOH_magnet_r1,21.5,3.5929670722977805,1.6078928035404831,4.094709423507872,1.8647174790446854,-0.5017423512100918,-0.2568246755042023
0.4,non-BSA,COOH,magnet,2,0.4_non-BSA_COOH_magnet_r2,0.0,1.5096768465909094,1.245579842778749,2.6002061403999384,1.5540165919050395,-1.090529293809029,-0.3084367491262905
0.4,non-BSA,COOH,magnet,2,0.4_non-BSA_COOH_magnet_r2,1.0,1.5096768465909094,1.2231146603346783,2.935758638433057,1.60750201471879,-1.4260817918421476,-0.38438735438411165
0.4,non-BSA,COOH,magnet,2,0.4_non-BSA_COOH_magnet_r2,2.0,1.9837535511363635,1.268522107779795,3.2310285393618723,1.6687933437991527,-1.2472749882255088,-0.40027123601935766
0.4,non-BSA,COOH,magnet,2,0.4_non-BSA_COOH_magnet_r2,3.0,1.9837535511363635,1.2505223669398766,3.535915205953966,1.7423244798780086,-1.5521616548176025,-0.49180211293813203
0.4,non-BSA,COOH,magnet,2,0.4_non-BSA_COOH_magnet_r2,4.0,2.457830255681819,1.3512907844307063,4.727991412836373,2.0235806376500416,-2.2701611571545546,-0.6722898532193353
0.4,non-BSA,COOH,magnet,2,0.4_non-BSA_COOH_magnet_r2,5.0,2.931906960227273,1.483874529932792,4.012557785309723,1.8505010057288125,-1.0806508250824503,-0.3666264757960205
0.4,non-BSA,COOH,magnet,2,0.4_non-BSA_COOH_magnet_r2,6.0,2.931906960227273,1.5615049890205355,4.570845311736783,2.11101720694425,-1.6389383515095104,-0.5495122179237146
0.4,non-BSA,COOH,magnet,2,0.4_non-BSA_COOH_magnet_r2,7.5,3.405983664772727,1.6898559081607833,4.17353581962109,1.9229467232654536,-0.7675521548483633,-0.23309081510467022
0.4,non-BSA,COOH,magnet,2,0.4_non-BSA_COOH_magnet_r2,9.0,3.643022017045454,1.8041513750431033,4.489707055792326,2.0592199764689796,-0.8466850387468723,-0.2550686014258763
0.4,non-BSA,COOH,magnet,2,0.4_non-BSA_COOH_magnet_r2,10.5,3.880060369318181,1.9209949475277195,4.331547572439044,1.9534599614146941,-0.451487203120863,-0.03246501388697465
0.4,non-BSA,COOH,magnet,2,0.4_non-BSA_COOH_magnet_r2,12.0,4.117098721590909,2.021739290714774,4.330101364326169,1.958906051980556,-0.21300264273526004,0.06283323873421831
0.4,non-BSA,COOH,magnet,2,0.4_non-BSA_COOH_magnet_r2,21.5,4.117098721590909,2.0503643608883144,4.094709423507872,1.8647174790446854,0.022389298083036913,0.18564688184362899
0.4,non-BSA,COOH,magnet,3,0.4_non-BSA_COOH_magnet_r3,0.0,1.8683416193181812,1.3537540561198929,2.6002061403999384,1.5540165919050395,-0.7318645210817571,-0.20026253578514663
0.4,non-BSA,COOH,magnet,3,0.4_non-BSA_COOH_magnet_r3,1.0,2.590110085227273,1.4306232312576657,2.935758638433057,1.60750201471879,-0.345648553205784,-0.1768787834611243
0.4,non-BSA,COOH,magnet,3,0.4_non-BSA_COOH_magnet_r3,2.0,2.8306995738636367,1.4935469955287235,3.2310285393618723,1.6687933437991527,-0.4003289654982356,-0.17524634827042918
0.4,non-BSA,COOH,magnet,3,0.4_non-BSA_COOH_magnet_r3,3.0,3.0712890625,1.5403891219901527,3.535915205953966,1.7423244798780086,-0.464626143453966,-0.201935357887856
0.4,non-BSA,COOH,magnet,3,0.4_non-BSA_COOH_magnet_r3,4.0,3.0712890625,1.510721708761271,4.727991412836373,2.0235806376500416,-1.6567023503363734,-0.5128589288887706
0.4,non-BSA,COOH,magnet,3,0.4_non-BSA_COOH_magnet_r3,5.0,2.590110085227273,1.369945845972142,4.012557785309723,1.8505010057288125,-1.4224477000824503,-0.4805551597566704
0.4,non-BSA,COOH,magnet,3,0.4_non-BSA_COOH_magnet_r3,6.0,3.3118785511363633,1.71581190399866,4.570845311736783,2.11101720694425,-1.25896676060042,-0.3952053029455902
0.4,non-BSA,COOH,magnet,3,0.4_non-BSA_COOH_magnet_r3,7.5,3.3118785511363633,1.8539071006718686,4.17353581962109,1.9229467232654536,-0.861657268484727,-0.06903962259358498
0.4,non-BSA,COOH,magnet,3,0.4_non-BSA_COOH_magnet_r3,9.0,3.552468039772727,2.006279422958625,4.489707055792326,2.0592199764689796,-0.9372390160195994,-0.05294055351035443
0.4,non-BSA,COOH,magnet,3,0.4_non-BSA_COOH_magnet_r3,10.5,3.7930575284090917,1.9624188213012568,4.331547572439044,1.9534599614146941,-0.5384900440299525,0.008958859886562642
0.4,non-BSA,COOH,magnet,3,0.4_non-BSA_COOH_magnet_r3,12.0,4.5148259943181825,2.3234062747658037,4.330101364326169,1.958906051980556,0.18472462999201333,0.36450022278524785
0.4,non-BSA,COOH,magnet,3,0.4_non-BSA_COOH_magnet_r3,21.5,4.274236505681818,2.3511425862351962,4.094709423507872,1.8647174790446854,0.17952708217394608,0.4864251071905108
0.4,non-BSA,PEG,control,1,0.4_non-BSA_PEG_control_r1,0.0,0.6632053291536046,1.2121944619107377,1.8876156944852889,1.3694534351204106,-1.2244103653316842,-0.15725897320967297
0.4,non-BSA,PEG,control,1,0.4_non-BSA_PEG_control_r1,1.0,2.005289968652038,1.4061980355048989,2.260507693111545,1.3596637002296743,-0.2552177244595071,0.04653433527522455
0.4,non-BSA,PEG,control,1,0.4_non-BSA_PEG_control_r1,2.0,1.2000391849529783,1.2992645208219387,1.830920236394271,1.264353782875138,-0.6308810514412926,0.03491073794680055
0.4,non-BSA,PEG,control,1,0.4_non-BSA_PEG_control_r1,3.0,0.931622257053292,1.1887804309917445,2.0699047012651226,1.3110761937947855,-1.1382824442118307,-0.122295762803041
0.4,non-BSA,PEG,control,1,0.4_non-BSA_PEG_control_r1,4.0,1.2000391849529783,0.9509456938167763,2.0849074626917967,1.1976900376140502,-0.8848682777388184,-0.24674434379727395
0.4,non-BSA,PEG,control,1,0.4_non-BSA_PEG_control_r1,5.0,0.931622257053292,0.8229750293792971,1.9148498889831072,1.1372654776480566,-0.9832276319298151,-0.3142904482687595
0.4,non-BSA,PEG,control,1,0.4_non-BSA_PEG_control_r1,6.0,1.2000391849529783,0.9977479953125621,2.171608443636163,1.237701704327858,-0.9715692586831846,-0.2399537090152959
0.4,non-BSA,PEG,control,1,0.4_non-BSA_PEG_control_r1,7.5,1.2000391849529783,1.01179353739388,2.574534765680132,1.3527589316553679,-1.3744955807271537,-0.34096539426148786
0.4,non-BSA,PEG,control,1,0.4_non-BSA_PEG_control_r1,9.0,0.6632053291536046,1.2167401895959247,2.4731175532213485,1.4915814292186633,-1.8099122240677439,-0.27484123962273865
0.4,non-BSA,PEG,control,1,0.4_non-BSA_PEG_control_r1,10.5,1.2000391849529783,0.9842930823878495,2.73570529449772,1.4573973176181028,-1.5356661095447415,-0.47310423523025324
0.4,non-BSA,PEG,control,1,0.4_non-BSA_PEG_control_r1,12.0,1.4684561128526645,1.0965304752094809,2.261080752936058,1.3193587960558826,-0.7926246400833936,-0.2228283208464017
0.4,non-BSA,PEG,control,1,0.4_non-BSA_PEG_control_r1,21.5,1.4684561128526645,1.480148098502093,1.6786367524677843,1.3583433949365027,-0.2101806396151198,0.12180470356559026
0.4,non-BSA,PEG,control,2,0.4_non-BSA_PEG_control_r2,0.0,3.2013146167557935,1.6208458201658713,1.8876156944852889,1.3694534351204106,1.3136989222705047,0.2513923850454607
0.4,non-BSA,PEG,control,2,0.4_non-BSA_PEG_control_r2,1.0,2.4760472370766484,1.3817619419076819,2.260507693111545,1.3596637002296743,0.21553954396510333,0.022098241678007557
0.4,non-BSA,PEG,control,2,0.4_non-BSA_PEG_control_r2,2.0,1.9925356506238863,1.2601238488571234,1.830920236394271,1.264353782875138,0.16161541422961534,-0.004229934018014747
0.4,non-BSA,PEG,control,2,0.4_non-BSA_PEG_control_r2,3.0,2.4760472370766484,1.3362311370658826,2.0699047012651226,1.3110761937947855,0.4061425358115258,0.02515494327109713
0.4,non-BSA,PEG,control,2,0.4_non-BSA_PEG_control_r2,4.0,1.7507798573975046,1.1349943480603102,2.0849074626917967,1.1976900376140502,-0.3341276052942921,-0.06269568955374005
0.4,non-BSA,PEG,control,2,0.4_non-BSA_PEG_control_r2,5.0,1.5090240641711228,1.0968760705385152,1.9148498889831072,1.1372654776480566,-0.40582582481198437,-0.04038940710954142
0.4,non-BSA,PEG,control,2,0.4_non-BSA_PEG_control_r2,6.0,1.5090240641711228,1.0614230925170867,2.171608443636163,1.237701704327858,-0.6625843794650401,-0.1762786118107713
0.4,non-BSA,PEG,control,2,0.4_non-BSA_PEG_control_r2,7.5,2.71780303030303,1.3654924335572887,2.574534765680132,1.3527589316553679,0.14326826462289777,0.012733501901920796
0.4,non-BSA,PEG,control,2,0.4_non-BSA_PEG_control_r2,9.0,3.2013146167557935,1.6154141678869638,2.4731175532213485,1.4915814292186633,0.728197063534445,0.12383273866830047
0.4,non-BSA,PEG,control,2,0.4_non-BSA_PEG_control_r2,10.5,3.2013146167557935,1.6554633234711191,2.73570529449772,1.4573973176181028,0.4656093222580737,0.19806600585301637
0.4,non-BSA,PEG,control,2,0.4_non-BSA_PEG_control_r2,12.0,1.5090240641711228,1.1867421879611173,2.261080752936058,1.3193587960558826,-0.7520566887649354,-0.13261660809476528
0.4,non-BSA,PEG,control,2,0.4_non-BSA_PEG_control_r2,21.5,1.2672682709447411,1.0983642035267769,1.6786367524677843,1.3583433949365027,-0.4113684815230432,-0.2599791914097258
0.4,non-BSA,PEG,control,3,0.4_non-BSA_PEG_control_r3,0.0,1.7983271375464684,1.2753200232846225,1.8876156944852889,1.3694534351204106,-0.08928855693882043,-0.09413341183578816
0.4,non-BSA,PEG,control,3,0.4_non-BSA_PEG_control_r3,1.0,2.300185873605948,1.2910311232764418,2.260507693111545,1.3596637002296743,0.03967818049440286,-0.06863257695323255
0.4,non-BSA,PEG,control,3,0.4_non-BSA_PEG_control_r3,2.0,2.300185873605948,1.2336729789463527,1.830920236394271,1.264353782875138,0.469265637211677,-0.03068080392878536
0.4,non-BSA,PEG,control,3,0.4_non-BSA_PEG_control_r3,3.0,2.8020446096654275,1.4082170133267293,2.0699047012651226,1.3110761937947855,0.7321399084003049,0.09714081953194387
0.4,non-BSA,PEG,control,3,0.4_non-BSA_PEG_control_r3,4.0,3.3039033457249074,1.507130070965064,2.0849074626917967,1.1976900376140502,1.2189958830331107,0.30944003335101367
0.4,non-BSA,PEG,control,3,0.4_non-BSA_PEG_control_r3,5.0,3.3039033457249074,1.4919453330263572,1.9148498889831072,1.1372654776480566,1.3890534567418003,0.3546798553783006
0.4,non-BSA,PEG,control,3,0.4_non-BSA_PEG_control_r3,6.0,3.805762081784387,1.653934025153925,2.171608443636163,1.237701704327858,1.634153638148224,0.416232320826067
0.4,non-BSA,PEG,control,3,0.4_non-BSA_PEG_control_r3,7.5,3.805762081784387,1.6809908240149352,2.574534765680132,1.3527589316553679,1.2312273161042548,0.3282318923595673
0.4,non-BSA,PEG,control,3,0.4_non-BSA_PEG_control_r3,9.0,3.554832713754647,1.6425899301731017,2.4731175532213485,1.4915814292186633,1.0817151605332986,0.1510085009544384
0.4,non-BSA,PEG,control,3,0.4_non-BSA_PEG_control_r3,10.5,3.805762081784387,1.7324355469953399,2.73570529449772,1.4573973176181028,1.070056787286667,0.2750382293772371
0.4,non-BSA,PEG,control,3,0.4_non-BSA_PEG_control_r3,12.0,3.805762081784387,1.674803724997049,2.261080752936058,1.3193587960558826,1.5446813288483288,0.3554449289411665
0.4,non-BSA,PEG,control,3,0.4_non-BSA_PEG_control_r3,21.5,2.300185873605948,1.496517882780638,1.6786367524677843,1.3583433949365027,0.6215491211381636,0.13817448784413533
0.4,non-BSA,PEG,magnet,1,0.4_non-BSA_PEG_magnet_r1,0.0,2.214577414772727,1.7561344502638703,1.8876156944852889,1.3694534351204106,0.3269617202874382,0.38668101514345965
0.4,non-BSA,PEG,magnet,1,0.4_non-BSA_PEG_magnet_r1,1.0,3.134321732954546,1.7256775291713773,2.260507693111545,1.3596637002296743,0.8738140398430008,0.366013828941703
0.4,non-BSA,PEG,magnet,1,0.4_non-BSA_PEG_magnet_r1,2.0,2.214577414772727,1.7160071670692356,1.830920236394271,1.264353782875138,0.38365717837845614,0.4516533841940975
0.4,non-BSA,PEG,magnet,1,0.4_non-BSA_PEG_magnet_r1,3.0,2.214577414772727,1.665808208481996,2.0699047012651226,1.3110761937947855,0.14467271350760447,0.3547320146872106
0.4,non-BSA,PEG,magnet,1,0.4_non-BSA_PEG_magnet_r1,4.0,2.444513494318181,1.7412054259408007,2.0849074626917967,1.1976900376140502,0.3596060316263845,0.5435153883267505
0.4,non-BSA,PEG,magnet,1,0.4_non-BSA_PEG_magnet_r1,5.0,2.9043856534090917,1.764607912818462,1.9148498889831072,1.1372654776480566,0.9895357644259846,0.6273424351704053
0.4,non-BSA,PEG,magnet,1,0.4_non-BSA_PEG_magnet_r1,6.0,3.3642578125,1.8528242243266242,2.171608443636163,1.237701704327858,1.192649368863837,0.6151225199987662
0.4,non-BSA,PEG,magnet,1,0.4_non-BSA_PEG_magnet_r1,7.5,3.594193892045454,1.8982475197315396,2.574534765680132,1.3527589316553679,1.019659126365322,0.5454885880761717
0.4,non-BSA,PEG,magnet,1,0.4_non-BSA_PEG_magnet_r1,9.0,3.824129971590909,1.9442185587232044,2.4731175532213485,1.4915814292186633,1.3510124183695607,0.45263712950454105
0.4,non-BSA,PEG,magnet,1,0.4_non-BSA_PEG_magnet_r1,10.5,4.054066051136365,2.0661674265123935,2.73570529449772,1.4573973176181028,1.3183607566386453,0.6087701088942907
0.4,non-BSA,PEG,magnet,1,0.4_non-BSA_PEG_magnet_r1,12.0,4.054066051136365,2.0729666598281233,2.261080752936058,1.3193587960558826,1.792985298200307,0.7536078637722408
0.4,non-BSA,PEG,magnet,1,0.4_non-BSA_PEG_magnet_r1,21.5,2.444513494318181,1.3615939279150928,1.6786367524677843,1.3583433949365027,0.7658767418503969,0.003250532978590126
0.4,non-BSA,PEG,magnet,2,0.4_non-BSA_PEG_magnet_r2,0.0,2.34605672105672,1.224489965950368,1.8876156944852889,1.3694534351204106,0.45844102657143115,-0.14496346917004255
0.4,non-BSA,PEG,magnet,2,0.4_non-BSA_PEG_magnet_r2,1.0,2.113927738927739,1.1825808122980441,2.260507693111545,1.3596637002296743,-0.1465799541838062,-0.17708288793163018
0.4,non-BSA,PEG,magnet,2,0.4_non-BSA_PEG_magnet_r2,2.0,1.8817987567987566,1.1171812841814743,1.830920236394271,1.264353782875138,0.050878520404485705,-0.14717249869366378
0.4,non-BSA,PEG,magnet,2,0.4_non-BSA_PEG_magnet_r2,3.0,2.113927738927739,1.1397368483825012,2.0699047012651226,1.3110761937947855,0.04402303766261628,-0.17133934541228424
0.4,non-BSA,PEG,magnet,2,0.4_non-BSA_PEG_magnet_r2,4.0,2.113927738927739,1.1864932807885202,2.0849074626917967,1.1976900376140502,0.029020276235942166,-0.011196756825530008
0.4,non-BSA,PEG,magnet,2,0.4_non-BSA_PEG_magnet_r2,5.0,2.34605672105672,1.2607316122536307,1.9148498889831072,1.1372654776480566,0.4312068320736129,0.1234661346055741
0.4,non-BSA,PEG,magnet,2,0.4_non-BSA_PEG_magnet_r2,6.0,2.5781857031857025,1.3400807091671996,2.171608443636163,1.237701704327858,0.4065772595495396,0.10237900483934159
0.4,non-BSA,PEG,magnet,2,0.4_non-BSA_PEG_magnet_r2,7.5,2.810314685314685,1.4223447688486655,2.574534765680132,1.3527589316553679,0.23577991963455291,0.06958583719329758
0.4,non-BSA,PEG,magnet,2,0.4_non-BSA_PEG_magnet_r2,9.0,3.0424436674436675,1.4809312605328515,2.4731175532213485,1.4915814292186633,0.5693261142223189,-0.010650168685811812
0.4,non-BSA,PEG,magnet,2,0.4_non-BSA_PEG_magnet_r2,10.5,3.2745726495726495,1.5683841938075296,2.73570529449772,1.4573973176181028,0.5388673550749297,0.11098687618942682
0.4,non-BSA,PEG,magnet,2,0.4_non-BSA_PEG_magnet_r2,12.0,3.2745726495726495,1.5759893598771766,2.261080752936058,1.3193587960558826,1.0134918966365913,0.256630563821294
0.4,non-BSA,PEG,magnet,2,0.4_non-BSA_PEG_magnet_r2,21.5,4.43521756021756,2.2062793909562832,1.6786367524677843,1.3583433949365027,2.756580807749776,0.8479359960197805
0.4,non-BSA,PEG,magnet,3,0.4_non-BSA_PEG_magnet_r3,0.0,1.183186026936027,1.2550572143781265,1.8876156944852889,1.3694534351204106,-0.7044296675492618,-0.11439622074228417
0.4,non-BSA,PEG,magnet,3,0.4_non-BSA_PEG_magnet_r3,1.0,0.9232954545454543,1.544781351821106,2.260507693111545,1.3596637002296743,-1.337212238566091,0.18511765159143168
0.4,non-BSA,PEG,magnet,3,0.4_non-BSA_PEG_magnet_r3,2.0,0.9232954545454543,0.9001038073655018,1.830920236394271,1.264353782875138,-0.9076247818488167,-0.36424997550963634
0.4,non-BSA,PEG,magnet,3,0.4_non-BSA_PEG_magnet_r3,3.0,0.9232954545454543,1.1370329733244302,2.0699047012651226,1.3110761937947855,-1.1466092467196685,-0.17404322047035525
0.4,non-BSA,PEG,magnet,3,0.4_non-BSA_PEG_magnet_r3,4.0,1.183186026936027,0.9109717750355691,2.0849074626917967,1.1976900376140502,-0.9017214357557697,-0.2867182625784811
0.4,non-BSA,PEG,magnet,3,0.4_non-BSA_PEG_magnet_r3,5.0,0.9232954545454543,1.0376936501761793,1.9148498889831072,1.1372654776480566,-0.9915544344376529,-0.09957182747187732
0.4,non-BSA,PEG,magnet,3,0.4_non-BSA_PEG_magnet_r3,6.0,0.9232954545454543,0.9662557718757453,2.171608443636163,1.237701704327858,-1.2483129890907088,-0.2714459324521127
0.4,non-BSA,PEG,magnet,3,0.4_non-BSA_PEG_magnet_r3,7.5,1.7029671717171715,1.0744755913356339,2.574534765680132,1.3527589316553679,-0.8715675939629606,-0.278283340319734
0.4,non-BSA,PEG,magnet,3,0.4_non-BSA_PEG_magnet_r3,9.0,1.4430765993266,1.040566165511965,2.4731175532213485,1.4915814292186633,-1.0300409538947486,-0.4510152637066984
0.4,non-BSA,PEG,magnet,3,0.4_non-BSA_PEG_magnet_r3,10.5,1.7029671717171715,1.1402467286856792,2.73570529449772,1.4573973176181028,-1.0327381227805483,-0.31715058893242354
0.4,non-BSA,PEG,magnet,3,0.4_non-BSA_PEG_magnet_r3,12.0,1.7029671717171715,1.1704837132567663,2.261080752936058,1.3193587960558826,-0.5581135812188867,-0.14887508279911632
0.4,non-BSA,PEG,magnet,3,0.4_non-BSA_PEG_magnet_r3,21.5,1.962857744107743,1.3621791634770983,1.6786367524677843,1.3583433949365027,0.28422099163995873,0.003835768540595641
0.6,BSA,COOH,control,1,0.6_BSA_COOH_control_r1,0.0,1.977377461248429,1.3490918726251482,2.508303799300004,1.544797774783922,-0.5309263380515752,-0.19570590215877393
0.6,BSA,COOH,control,1,0.6_BSA_COOH_control_r1,1.0,2.2203602848764143,1.3294253590185654,2.431116255660848,1.4117582511028823,-0.21075597078443353,-0.08233289208431693
0.6,BSA,COOH,control,1,0.6_BSA_COOH_control_r1,2.0,2.2203602848764143,1.441092667848807,2.74776372583773,1.5409590937242037,-0.5274034409613155,-0.09986642587539674
0.6,BSA,COOH,control,1,0.6_BSA_COOH_control_r1,3.0,2.4633431085043984,1.4964416913541447,3.224496379648182,1.7221928817394965,-0.7611532711437836,-0.22575119038535174
0.6,BSA,COOH,control,1,0.6_BSA_COOH_control_r1,4.0,2.2203602848764143,1.2509402285937863,2.668388982933575,1.366044323053661,-0.44802869805716083,-0.11510409445987468
0.6,BSA,COOH,control,1,0.6_BSA_COOH_control_r1,5.0,2.2203602848764143,1.306537448871878,2.668388982933575,1.3917455622965242,-0.44802869805716083,-0.08520811342464629
0.6,BSA,COOH,control,1,0.6_BSA_COOH_control_r1,6.0,1.4914118139924597,0.9329435958136421,2.346220638943599,1.3003610309267526,-0.8548088249511394,-0.36741743511311054
0.6,BSA,COOH,control,1,0.6_BSA_COOH_control_r1,7.5,1.0054461667364891,0.8690699734290945,2.1842320898582757,1.2385603996313257,-1.1787859231217865,-0.36949042620223116
0.6,BSA,COOH,control,1,0.6_BSA_COOH_control_r1,9.0,0.7624633431085052,1.1907644149182408,2.340888987672669,1.4859454588391274,-1.578425644564164,-0.2951810439208866
0.6,BSA,COOH,control,1,0.6_BSA_COOH_control_r1,10.5,2.2203602848764143,1.273363405802779,2.668388982933575,1.453040262690571,-0.44802869805716083,-0.179676856887792
0.6,BSA,COOH,control,1,0.6_BSA_COOH_control_r1,12.0,1.0054461667364891,1.3611520182982297,2.4217886509442486,1.4691427028549804,-1.4163424842077594,-0.10799068455675065
0.6,BSA,COOH,control,1,0.6_BSA_COOH_control_r1,21.5,2.4633431085043984,1.3800426949071862,3.0661253389242002,1.6461587133145832,-0.6027822304198018,-0.26611601840739696
0.6,BSA,COOH,control,2,0.6_BSA_COOH_control_r2,0.0,2.3925339366515836,1.5529857638546138,2.508303799300004,1.544797774783922,-0.11576986264842049,0.008187989070691737
0.6,BSA,COOH,control,2,0.6_BSA_COOH_control_r2,1.0,2.3925339366515836,1.363520807247673,2.431116255660848,1.4117582511028823,-0.03858231900926423,-0.04823744385520934
0.6,BSA,COOH,control,2,0.6_BSA_COOH_control_r2,2.0,3.1052036199095023,1.683948343244216,2.74776372583773,1.5409590937242037,0.35743989407177246,0.14298924952001224
0.6,BSA,COOH,control,2,0.6_BSA_COOH_control_r2,3.0,3.8178733031674206,2.0350321829968943,3.224496379648182,1.7221928817394965,0.5933769235192385,0.3128393012573978
0.6,BSA,COOH,control,2,0.6_BSA_COOH_control_r2,4.0,2.3925339366515836,1.3272214864101433,2.668388982933575,1.366044323053661,-0.27585504628199153,-0.03882283664351771
0.6,BSA,COOH,control,2,0.6_BSA_COOH_control_r2,5.0,2.3925339366515836,1.3446388603843815,2.668388982933575,1.3917455622965242,-0.27585504628199153,-0.04710670191214272
0.6,BSA,COOH,control,2,0.6_BSA_COOH_control_r2,6.0,2.1549773755656108,1.3561922169050897,2.346220638943599,1.3003610309267526,-0.19124326337798836,0.05583118597833714
0.6,BSA,COOH,control,2,0.6_BSA_COOH_control_r2,7.5,2.1549773755656108,1.2977941699667475,2.1842320898582757,1.2385603996313257,-0.029254714292664907,0.059233770335421765
0.6,BSA,COOH,control,2,0.6_BSA_COOH_control_r2,9.0,3.1052036199095023,1.7210732397562543,2.340888987672669,1.4859454588391274,0.7643146322368333,0.23512778091712683
0.6,BSA,COOH,control,2,0.6_BSA_COOH_control_r2,10.5,2.3925339366515836,1.4564804823850686,2.668388982933575,1.453040262690571,-0.27585504628199153,0.0034402196944975927
0.6,BSA,COOH,control,2,0.6_BSA_COOH_control_r2,12.0,2.8676470588235294,1.4767055579646249,2.4217886509442486,1.4691427028549804,0.4458584078792809,0.007562855109644495
0.6,BSA,COOH,control,2,0.6_BSA_COOH_control_r2,21.5,3.3427601809954752,1.8798678574810688,3.0661253389242002,1.6461587133145832,0.276634842071275,0.23370914416648558
0.6,BSA,COOH,control,3,0.6_BSA_COOH_control_r3,0.0,3.1550000000000002,1.7323156878720039,2.508303799300004,1.544797774783922,0.6466962006999961,0.18751791308808174
0.6,BSA,COOH,control,3,0.6_BSA_COOH_control_r3,1.0,2.680454545454545,1.5423285870424084,2.431116255660848,1.4117582511028823,0.24933828979369732,0.13057033593952605
0.6,BSA,COOH,control,3,0.6_BSA_COOH_control_r3,2.0,2.9177272727272725,1.4978362700795886,2.74776372583773,1.5409590937242037,0.16996354688954263,-0.04312282364461506
0.6,BSA,COOH,control,3,0.6_BSA_COOH_control_r3,3.0,3.3922727272727276,1.6351047708674507,3.224496379648182,1.7221928817394965,0.16777634762454552,-0.08708811087204582
0.6,BSA,COOH,control,3,0.6_BSA_COOH_control_r3,4.0,3.3922727272727276,1.5199712541570534,2.668388982933575,1.366044323053661,0.7238837443391524,0.1539269311033924
0.6,BSA,COOH,control,3,0.6_BSA_COOH_control_r3,5.0,3.3922727272727276,1.5240603776333133,2.668388982933575,1.3917455622965242,0.7238837443391524,0.13231481533678902
0.6,BSA,COOH,control,3,0.6_BSA_COOH_control_r3,6.0,3.3922727272727276,1.6119472800615258,2.346220638943599,1.3003610309267526,1.0460520883291284,0.3115862491347732
0.6,BSA,COOH,control,3,0.6_BSA_COOH_control_r3,7.5,3.3922727272727276,1.5488170554981346,2.1842320898582757,1.2385603996313257,1.208040637414452,0.31025665586680895
0.6,BSA,COOH,control,3,0.6_BSA_COOH_control_r3,9.0,3.1550000000000002,1.5459987218428872,2.340888987672669,1.4859454588391274,0.8141110123273312,0.060053263003759794
0.6,BSA,COOH,control,3,0.6_BSA_COOH_control_r3,10.5,3.3922727272727276,1.629276899883865,2.668388982933575,1.453040262690571,0.7238837443391524,0.17623663719329397
0.6,BSA,COOH,control,3,0.6_BSA_COOH_control_r3,12.0,3.3922727272727276,1.569570532302087,2.4217886509442486,1.4691427028549804,0.970484076328479,0.1004278294471066
0.6,BSA,COOH,control,3,0.6_BSA_COOH_control_r3,21.5,3.3922727272727276,1.6785655875554943,3.0661253389242002,1.6461587133145832,0.3261473883485273,0.032406874240911154
0.6,BSA,COOH,magnet,1,0.6_BSA_COOH_magnet_r1,0.0,2.5803291536050152,1.6863727350296298,2.508303799300004,1.544797774783922,0.07202535430501111,0.1415749602457077
0.6,BSA,COOH,magnet,1,0.6_BSA_COOH_magnet_r1,1.0,2.338166144200627,1.3769265536897841,2.431116255660848,1.4117582511028823,-0.0929501114602207,-0.03483169741309822
0.6,BSA,COOH,magnet,1,0.6_BSA_COOH_magnet_r1,2.0,2.822492163009404,1.899049195364876,2.74776372583773,1.5409590937242037,0.07472843717167432,0.35809010164067234
0.6,BSA,COOH,magnet,1,0.6_BSA_COOH_magnet_r1,3.0,1.6116771159874606,1.3821290161807729,3.224496379648182,1.7221928817394965,-1.6128192636607215,-0.3400638655587236
0.6,BSA,COOH,magnet,1,0.6_BSA_COOH_magnet_r1,4.0,2.5803291536050152,1.7420091177906274,2.668388982933575,1.366044323053661,-0.08805982932855994,0.3759647947369664
0.6,BSA,COOH,magnet,1,0.6_BSA_COOH_magnet_r1,5.0,2.0960031347962382,1.4851432514344103,2.668388982933575,1.3917455622965242,-0.572385848137337,0.09339768913788604
0.6,BSA,COOH,magnet,1,0.6_BSA_COOH_magnet_r1,6.0,2.338166144200627,1.5481711238269655,2.346220638943599,1.3003610309267526,-0.00805449474297193,0.24781009290021294
0.6,BSA,COOH,magnet,1,0.6_BSA_COOH_magnet_r1,7.5,2.5803291536050152,1.7529914791545955,2.1842320898582757,1.2385603996313257,0.3960970637467396,0.5144310795232698
