geometry,perturb,idx,series,coating,arm,t,centroid_mag,d90_mag,nav_index
colour,True,82,PEG_control,PEG,control,2.0,1.0248113125738587,2.3240152384436725,0.1228996233055584
colour,True,83,COOH_control,COOH,control,2.0,0.73311081418007,1.8533720396247464,0.1447619920973167
colour,True,84,PEG_L1,PEG,large,2.5,1.3043498362237709,2.549176285742632,0.7510833733883545
colour,True,85,PEG_L2,PEG,large,2.5,1.7293997726009074,3.328769292738321,0.9011588847011568
colour,True,86,PEG_S1,PEG,small,2.5,1.1073058614640194,2.8066513215697766,0.6054315952060275
colour,True,87,PEG_S2,PEG,small,2.5,1.434567597974327,3.138993956815422,0.4684743399320931
colour,True,88,COOH_L1,COOH,large,2.5,1.2993521663306746,2.5620454271073676,0.6758068555724539
colour,True,89,COOH_L2,COOH,large,2.5,1.61988994203624,3.308135126742295,0.5512909335633811
colour,True,90,COOH_S1,COOH,small,2.5,0.952034159204686,2.174385118943247,0.6331788152989326
colour,True,91,COOH_S2,COOH,small,2.5,1.0676702471992752,2.758043596300708,0.6995212127050183
colour,True,92,PEG_L3,PEG,large,2.5,1.5790388228448191,3.172609266134947,0.8922222862097134
colour,True,93,PEG_S3,PEG,small,2.5,0.8183356750992922,2.068164210772196,0.5376587181776366
colour,True,94,COOH_L3,COOH,large,2.5,1.4910194264330916,3.0075586941136656,0.9566392782182628
colour,True,95,COOH_S3,COOH,small,2.5,0.7394103750283181,1.8004201004563063,0.5417059156018422
colour,True,96,PEG_control,PEG,control,2.5,1.0207865653480352,2.287586462249565,0.0321055451799614
colour,True,97,COOH_control,COOH,control,2.5,0.9300577995305084,1.9184545301533729,-0.3893644713323526
colour,True,98,PEG_L1,PEG,large,3.0,1.712565443401891,3.3171746557429405,0.8740691578873306
colour,True,99,PEG_L2,PEG,large,3.0,1.6742902018349624,3.3758777278207304,0.881332860966458
colour,True,100,PEG_S1,PEG,small,3.0,1.1051925752292413,2.659167348157379,0.6523267596221821
colour,True,101,PEG_S2,PEG,small,3.0,1.4640345655568223,3.18330589698566,0.3936327610329603
colour,True,102,COOH_L1,COOH,large,3.0,1.3723228821448172,2.6598232608520886,0.7382614454012532
colour,True,103,COOH_L2,COOH,large,3.0,1.7020932777789144,3.30408833298399,0.7896786213718864
colour,True,104,COOH_S1,COOH,small,3.0,1.0472372667345655,2.265041134775412,0.7274597417603351
colour,True,105,COOH_S2,COOH,small,3.0,1.1329778357675775,2.908215189623127,0.6652976738283214
colour,True,106,PEG_L3,PEG,large,3.0,1.6978687927133806,3.2896745372801264,0.874236710111295
colour,True,107,PEG_S3,PEG,small,3.0,0.8025225633723884,1.9935873251511311,0.5620984570902211
colour,True,108,COOH_L3,COOH,large,3.0,1.6345891070218463,3.1247344845906024,0.9321938937950948
colour,True,109,COOH_S3,COOH,small,3.0,0.7499491467947976,1.8076112723521764,0.6659657634621224
colour,True,110,PEG_control,PEG,control,3.0,0.9508958181492742,2.1992451901493397,0.0170823203745677
colour,True,111,COOH_control,COOH,control,3.0,0.9201199482624416,1.917560341034104,-0.4070258354032498
colour,True,112,PEG_L1,PEG,large,3.5,1.771505067260693,3.36430196028526,0.9094064638286607
colour,True,113,PEG_L2,PEG,large,3.5,1.7050103432744848,3.419888802360428,0.8804486458445873
colour,True,114,PEG_S1,PEG,small,3.5,1.167955786071318,2.715228999022336,0.6573428179006102
colour,True,115,PEG_S2,PEG,small,3.5,1.416074404232919,3.1055606275392025,0.5880891893260949
colour,True,116,COOH_L1,COOH,large,3.5,1.4177295152063183,2.6991816802541617,0.7394111650676926
colour,True,117,COOH_L2,COOH,large,3.5,1.7587385142341494,3.3707214018079137,0.8216511189317559
colour,True,118,COOH_S1,COOH,small,3.5,1.0484574253933026,2.341047303878597,0.613711127270884
colour,True,119,COOH_S2,COOH,small,3.5,1.3867149710539644,2.5465259522532193,0.900577444448599
colour,True,120,PEG_L3,PEG,large,3.5,1.7352646930709097,3.320399161265727,0.8630187573723617
colour,True,121,PEG_S3,PEG,small,3.5,0.9145635799463756,2.0477603765475516,0.3002564212515098
colour,True,122,COOH_L3,COOH,large,3.5,1.524781830052833,3.098631133659703,0.954045643238064
colour,True,123,COOH_S3,COOH,small,3.5,0.7785894204209909,1.7595805114883882,0.6651125887360679
colour,True,124,PEG_control,PEG,control,3.5,0.9725724563975982,2.1635844533847655,-0.1242908832978075
colour,True,125,COOH_control,COOH,control,3.5,0.7818061816412928,1.815238708351468,-0.1433570825031071
colour,True,126,PEG_L1,PEG,large,4.0,1.830475844746162,3.4091185847917083,0.872379014861484
colour,True,127,PEG_L2,PEG,large,4.0,1.7729753961832195,3.4540926608784233,0.8763451769034482
colour,True,128,PEG_S1,PEG,small,4.0,1.1741701417488934,3.061082876311166,0.0156496183868027
colour,True,129,PEG_S2,PEG,small,4.0,1.5007608260325302,3.2077749520631524,0.4853526104487891
colour,True,130,COOH_L1,COOH,large,4.0,1.694996669285607,3.3371421903410896,0.84124362230605
colour,True,131,COOH_L2,COOH,large,4.0,1.8422257228781809,3.404252076634513,0.7086503246528878
colour,True,132,COOH_S1,COOH,small,4.0,1.0903105366146983,2.3911746000798453,0.5983583206704448
colour,True,133,COOH_S2,COOH,small,4.0,1.1971653569992446,2.661991167730858,0.6696231400786777
colour,True,134,PEG_L3,PEG,large,4.0,1.6301500737533858,3.273555339202643,0.9151094827552078
colour,True,135,PEG_S3,PEG,small,4.0,0.9067326073218104,2.0093704141943194,0.4060213422707888
colour,True,136,COOH_L3,COOH,large,4.0,1.5723000161583292,3.127641086214714,0.94931568203949
colour,True,137,COOH_S3,COOH,small,4.0,0.7926981086790038,1.7430339019176404,0.7582580460366458
colour,True,138,PEG_control,PEG,control,4.0,0.8966469443155404,2.118749731986836,0.0173022138367469
colour,True,139,COOH_control,COOH,control,4.0,0.7716967235988371,1.832701663639288,-0.1464946704412493
colour,True,140,PEG_L1,PEG,large,4.5,1.8696883167718163,3.4443152098876886,0.7513519937813744
colour,True,141,PEG_L2,PEG,large,4.5,1.7891753854395591,3.46661492441656,0.864535002012616
colour,True,142,PEG_S1,PEG,small,4.5,1.344678774314785,2.856606445257845,0.8428647524787166
colour,True,143,PEG_S2,PEG,small,4.5,1.486577589727273,3.194118910549959,0.4521454858830708
colour,True,144,COOH_L1,COOH,large,4.5,1.801365320716202,3.3699156800036296,0.8463064987946223
colour,True,145,COOH_L2,COOH,large,4.5,1.7206429161299464,3.3819885819133773,0.8366991478062131
colour,True,146,COOH_S1,COOH,small,4.5,1.1885892878181197,2.437522075196438,0.7115966248441149
colour,True,147,COOH_S2,COOH,small,4.5,1.23320582732397,2.7860758102545664,0.7533038075288645
colour,True,148,PEG_L3,PEG,large,4.5,1.614548452996742,3.2756170954574975,0.9213835861944264
colour,True,149,PEG_S3,PEG,small,4.5,0.87815892792441,1.9718428374997052,0.5515639736119617
colour,True,150,COOH_L3,COOH,large,4.5,1.5755445835521658,3.140325823281162,0.939129812369748
colour,True,151,COOH_S3,COOH,small,4.5,0.8523598461889573,1.8381779291656408,0.8103478193415657
colour,True,152,PEG_control,PEG,control,4.5,0.8055482118261265,2.0178760233538413,0.1232877778696143
colour,True,153,COOH_control,COOH,control,4.5,0.8439809861218462,1.8835909868285563,-0.3018560180593585
colour,True,154,PEG_L1,PEG,large,5.0,1.9221325767617483,3.4731004759818203,0.7377991948646516
colour,True,155,PEG_L2,PEG,large,5.0,1.8132955786880252,3.48858148603702,0.8806224363079879
colour,True,156,PEG_S1,PEG,small,5.0,1.2491765311840357,2.6913685379275707,0.7450115712530979
colour,True,157,PEG_S2,PEG,small,5.0,1.477456428982013,3.1713133813381345,0.5503966862362072
colour,True,158,COOH_L1,COOH,large,5.0,1.8218111853229495,3.3761039502717836,0.8408225905320625
colour,True,159,COOH_L2,COOH,large,5.0,1.772840680948732,3.4144496362836216,0.7915107744395825
colour,True,160,COOH_S1,COOH,small,5.0,1.25751257846052,2.579853173039023,0.6534409347694586
colour,True,161,COOH_S2,COOH,small,5.0,1.3024746773879163,2.855907611497809,0.7473398162876539
colour,True,162,PEG_L3,PEG,large,5.0,1.709081484560739,3.3215405461445364,0.9067696003641214
colour,True,163,COOH_L3,COOH,large,5.0,1.519080288291297,3.1130209238448323,0.9443511817385086
colour,True,164,COOH_S3,COOH,small,5.0,1.122605041076684,2.5888345836174893,0.8041303511151512
colour,True,165,PEG_control,PEG,control,5.0,0.7998821958051647,2.011041485895778,0.0885716722950226
colour,True,166,COOH_control,COOH,control,5.0,0.8430419076438455,1.818174934593376,-0.2404929141839217
colour,True,167,PEG_S3,PEG,small,5.0,0.8726946916873074,1.989915160698919,0.7451171204067465
colour,True,168,PEG_L1,PEG,large,5.5,1.9411778435816716,3.4823550064163036,0.7338424847342856
colour,True,169,PEG_L2,PEG,large,5.5,1.8385637783773727,3.48563691806717,0.8854091594487493
colour,True,170,PEG_S1,PEG,small,5.5,1.316469684926863,2.9778306846516664,0.7184139875242632
colour,True,171,PEG_S2,PEG,small,5.5,1.4935682769267575,3.175045676947851,0.5812872749495964
colour,True,172,COOH_L1,COOH,large,5.5,1.8146639764107864,3.380405426254078,0.8169942696966028
colour,True,173,COOH_L2,COOH,large,5.5,1.775897106694813,3.401156741514314,0.7781327436828501
colour,True,174,COOH_S1,COOH,small,5.5,1.288758918982794,2.6380008466143456,0.6225462918993229
colour,True,175,COOH_S2,COOH,small,5.5,1.674449213309817,2.9392040116240965,0.9100589134207244
colour,True,176,PEG_L3,PEG,large,5.5,1.7579527106963082,3.3604875863993584,0.894887203474784
colour,True,177,COOH_L3,COOH,large,5.5,1.626198015030592,3.1643207182143773,0.9277737539596138
colour,True,178,COOH_S3,COOH,small,5.5,1.071548985818788,2.370477743794655,0.8502489591238618
colour,True,179,PEG_S3,PEG,small,5.5,0.8879907450603202,2.0240556484578227,0.7048861585721168
colour,True,180,PEG_control,PEG,control,5.5,0.8097217173419646,2.0764557236176584,0.0985203423917937
colour,True,181,COOH_control,COOH,control,5.5,1.0959944482682693,2.6986180928228007,0.4546232852948399
colour,True,182,PEG_L1,PEG,large,6.0,2.000690187555086,3.4828866628866635,0.7144393903451816
colour,True,183,PEG_L2,PEG,large,6.0,1.860825216194611,3.499125674905718,0.8790801370034592
colour,True,184,PEG_S1,PEG,small,6.0,1.3231286902137382,2.93825800390293,0.7204951104890075
colour,True,185,PEG_S2,PEG,small,6.0,1.373517808670243,2.9738773336364224,0.7741828129458121
colour,True,186,COOH_L1,COOH,large,6.0,1.836113078138616,3.3845380007660917,0.80515406210755
colour,True,187,COOH_L2,COOH,large,6.0,1.6633049690532884,3.357890242330498,0.8638420711923319
colour,True,188,COOH_S1,COOH,small,6.0,1.3995067555895258,2.699285661121656,0.6841168629845428
colour,True,189,COOH_S2,COOH,small,6.0,1.5333501573226307,2.944703351016378,0.845696755899483
colour,True,190,PEG_L3,PEG,large,6.0,1.7442302532882927,3.349224809071746,0.8943835413141555
colour,True,191,COOH_L3,COOH,large,6.0,1.541298834958198,3.1226302300603206,0.944568321731965
colour,True,192,COOH_S3,COOH,small,6.0,1.1300654794546123,2.4701114343444184,0.8311891971433679
colour,True,193,PEG_S3,PEG,small,6.0,0.9163739487156306,2.0225225504250517,0.7171849496530059
colour,True,194,COOH_control,COOH,control,6.0,0.7931630862558381,1.7177255775973468,-0.4306360857639145
colour,True,195,PEG_control,PEG,control,6.0,0.7740349269138904,2.017571506862094,0.2245410287872718
corners,False,0,PEG_L1,PEG,large,0.0,0.9091866866820671,2.3805730083402037,0.4762954860245883
corners,False,1,PEG_L2,PEG,large,0.0,1.194568533479565,2.554551815346386,0.0657385212160121
corners,False,2,PEG_S1,PEG,small,0.0,0.8286540198935675,1.927679284337509,0.0858462410336598
corners,False,3,PEG_S2,PEG,small,0.0,1.2508624152784025,2.6750137050496483,0.2297683751347758
corners,False,4,COOH_L1,COOH,large,0.0,0.9386952528414936,2.0651530930386546,0.0107260930489589
corners,False,5,COOH_L2,COOH,large,0.0,0.8726051066214869,1.895464797228406,0.0494818753152805
corners,False,6,COOH_S1,COOH,small,0.0,0.8782019301737752,1.8434248339874637,0.2484958715882076
corners,False,7,COOH_S2,COOH,small,0.0,0.8997100779851108,1.865116446000454,-0.4999775310117137
corners,False,8,PEG_L1,PEG,large,0.0,1.469625300579284,4.117474613661216,0.3281332739153629
corners,False,9,PEG_L2,PEG,large,0.0,1.4835880358932878,3.351659072321534,0.4681158264497073
corners,False,10,PEG_S1,PEG,small,0.0,1.026624975964231,2.1632151420716377,0.0848647364036235
corners,False,11,PEG_S2,PEG,small,0.0,1.5112423380665754,3.985672193598212,0.327891372882216
corners,False,12,COOH_L1,COOH,large,0.0,1.3766740684158625,3.835885224506187,0.4835467345919511
corners,False,13,COOH_L2,COOH,large,0.0,1.3202562970306273,4.068072126457251,0.2744686951368367
corners,False,14,COOH_S1,COOH,small,0.0,0.8651320928161399,1.8279363464920648,0.3811498699399561
corners,False,15,COOH_S2,COOH,small,0.0,1.0595410619363608,2.248485677016582,0.2039370094368812
corners,False,16,PEG_L3,PEG,large,0.0,0.9537376613423864,1.971035212804956,-0.6136032017118203
corners,False,17,PEG_S3,PEG,small,0.0,0.9346069686759608,1.971440396151506,0.2981997966160145
corners,False,18,COOH_L3,COOH,large,0.0,1.1389554968292257,2.2864942843863747,0.0839646765547676
corners,False,19,COOH_S3,COOH,small,0.0,1.034043468286763,2.1052955651933587,0.0797499837450362
corners,False,20,PEG_control,PEG,control,0.0,1.3468779196112812,2.6794816925142095,0.1551390204307179
corners,False,21,COOH_control,COOH,control,0.0,0.952209897035502,2.044608872928294,-0.0506210762124505
corners,False,22,PEG_L3,PEG,large,0.0,1.518932966325113,3.184432594458116,0.5709512316759644
corners,False,23,PEG_S3,PEG,small,0.0,1.006970746161443,2.0720189482961224,0.2140506275580258
corners,False,24,COOH_L3,COOH,large,0.0,1.620683371820555,3.462003372740221,0.4283490515762525
corners,False,25,COOH_S3,COOH,small,0.0,1.0389361716898815,2.180027887952405,0.1672630292553629
corners,False,26,PEG_control,PEG,control,0.0,1.2377419886724637,2.5461711497159487,0.0750874146254567
corners,False,27,COOH_control,COOH,control,0.0,0.8532240596139714,1.8501466797048631,-0.2110331505243813
corners,False,28,PEG_L1,PEG,large,0.5,1.5614652310209771,3.966638501658504,0.7276869685420343
corners,False,29,PEG_L2,PEG,large,0.5,1.3407472215371867,3.4320245461507675,0.7385199251211931
corners,False,30,PEG_S1,PEG,small,0.5,0.7203455429549864,1.5943833443672075,0.8234574001857269
corners,False,31,PEG_S2,PEG,small,0.5,1.447754192588244,3.7726608356502944,0.5118962237800074
corners,False,32,COOH_L1,COOH,large,0.5,1.3675521718848722,3.6772181325887385,0.711149190902609
corners,False,33,COOH_L2,COOH,large,0.5,1.3128481349616374,3.8111397229172463,0.7369096492852263
corners,False,34,COOH_S1,COOH,small,0.5,0.7694095426874634,1.7044595589927731,0.4576700280472398
corners,False,35,COOH_S2,COOH,small,0.5,0.8354513697302012,1.959764164977593,-0.2116791107464909
corners,False,36,PEG_L3,PEG,large,0.5,1.5631806260802803,3.3136453662527146,0.6842155499114835
corners,False,37,PEG_S3,PEG,small,0.5,0.9919537498748984,1.9556889847453731,-0.2747938642210109
corners,False,38,COOH_L3,COOH,large,0.5,1.2466568400323748,3.2243771604148,0.8185008650606785
corners,False,39,COOH_S3,COOH,small,0.5,0.8937484196100484,2.1103447502511847,0.3303699219582779
corners,False,40,PEG_control,PEG,control,0.5,1.1596615981395006,2.352427499611258,-0.1495936400762005
corners,False,41,COOH_control,COOH,control,0.5,0.7855574550377845,1.8399997859826172,-0.0188559571851359
corners,False,42,PEG_L1,PEG,large,1.0,1.4474230288345995,3.607621429250817,0.8915411214815278
corners,False,43,PEG_L2,PEG,large,1.0,1.3985197422085924,3.4580052999224833,0.7924507552290707
corners,False,44,PEG_S1,PEG,small,1.0,0.6651220524458268,1.6232710397537655,0.7263694194294982
corners,False,45,PEG_S2,PEG,small,1.0,1.4700500943166297,3.6399730023446466,0.5959197902211151
corners,False,46,COOH_L1,COOH,large,1.0,1.4069938672162574,3.646703865089218,0.7795018034654451
corners,False,47,COOH_L2,COOH,large,1.0,1.3625605142459338,3.7065138438309777,0.7920902210038083
corners,False,48,COOH_S1,COOH,small,1.0,0.8095515332121421,1.9163121745873497,0.4961009949105625
corners,False,49,COOH_S2,COOH,small,1.0,0.7743488364503585,1.963103439002392,0.1297770125250334
corners,False,50,PEG_L3,PEG,large,1.0,1.421751870905669,3.2118696521875316,0.7746590740315376
corners,False,51,PEG_S3,PEG,small,1.0,0.9613403903610612,1.9234281660692956,-0.3199887952113791
corners,False,52,COOH_L3,COOH,large,1.0,1.3797669054576431,3.273640939758113,0.8220931015899773
corners,False,53,COOH_S3,COOH,small,1.0,0.8148092090022239,2.0098390869729466,0.4480362586690305
corners,False,54,PEG_control,PEG,control,1.0,1.119171767320623,2.322080447103275,-0.0908247277480424
corners,False,55,COOH_control,COOH,control,1.0,0.735156701449622,1.773866397574151,0.0115026462865762
corners,False,56,PEG_L1,PEG,large,1.5,1.599614110298437,3.770246616152628,0.853349895307252
corners,False,57,PEG_L2,PEG,large,1.5,1.5399648695170662,3.5156483750961782,0.8034839809464798
corners,False,58,PEG_S1,PEG,small,1.5,0.7681797797809483,1.826645652262619,0.6107740036346392
corners,False,59,PEG_S2,PEG,small,1.5,1.4521029625295216,3.664371879015599,0.669802680008477
corners,False,60,COOH_L1,COOH,large,1.5,1.4886453222493423,3.561438033247928,0.8165228724394411
corners,False,61,COOH_L2,COOH,large,1.5,1.4934095223184798,3.61407381587146,0.8412510202214749
corners,False,62,COOH_S1,COOH,small,1.5,0.8519923214343874,2.566285966374198,0.0437029159080257
corners,False,63,COOH_S2,COOH,small,1.5,1.065636553963638,3.001376752780273,0.2289892058413583
corners,False,64,PEG_L3,PEG,large,1.5,1.4236738022505058,3.146315644335357,0.8161886525826547
corners,False,65,PEG_S3,PEG,small,1.5,0.9667185674460128,1.961409698298361,-0.2968816625914128
corners,False,66,COOH_L3,COOH,large,1.5,1.473363357924503,3.2122639720423702,0.8732882709487367
corners,False,67,COOH_S3,COOH,small,1.5,0.8317835642545427,2.042051689533468,0.4503872980547712
corners,False,68,PEG_control,PEG,control,1.5,1.1004818919964456,2.3085766260690623,-0.0884903016591338
corners,False,69,COOH_control,COOH,control,1.5,0.7763008944524112,1.818655768853964,-0.07104361114077
corners,False,70,PEG_L1,PEG,large,2.0,1.7223834080997584,3.641530331179696,0.9291348043528956
corners,False,71,PEG_L2,PEG,large,2.0,1.6134075331815931,3.429203676435663,0.8920210456153164
corners,False,72,PEG_S1,PEG,small,2.0,0.9634686641762612,2.3497317066832974,0.6681856703474653
corners,False,73,PEG_S2,PEG,small,2.0,1.5605231337558942,3.741456565380054,0.7111443728033698
corners,False,74,COOH_L1,COOH,large,2.0,1.6134800353920262,3.5999007747339284,0.8248201391968982
corners,False,75,COOH_L2,COOH,large,2.0,1.6973006513036908,3.6870015511501215,0.8289632473139387
corners,False,76,COOH_S1,COOH,small,2.0,0.9755591449717952,2.483603877145861,0.2378530271890835
corners,False,77,COOH_S2,COOH,small,2.0,1.0193083464235002,3.1192009330294574,0.3040721612038916
corners,False,78,PEG_L3,PEG,large,2.0,1.5004713858148897,3.1299517150855203,0.8478864031525064
corners,False,79,PEG_S3,PEG,small,2.0,0.9548861440454424,1.9720426607662052,-0.191199892601573
corners,False,80,COOH_L3,COOH,large,2.0,1.4963700608610977,3.186225005286779,0.9454951629866593
corners,False,81,COOH_S3,COOH,small,2.0,0.7356494865145661,1.8261064636662765,0.5628853349554886
corners,False,82,PEG_control,PEG,control,2.0,1.0700981087300794,2.2500606239349854,-0.0999834411396665
corners,False,83,COOH_control,COOH,control,2.0,0.7321035683252048,1.8511312387457657,0.1447233896371778
corners,False,84,PEG_L1,PEG,large,2.5,1.7816070397401942,3.740889243496003,0.9279069306354106
corners,False,85,PEG_L2,PEG,large,2.5,1.7615622829793516,3.5951300819995677,0.8674849019112768
corners,False,86,PEG_S1,PEG,small,2.5,1.0099340137602095,2.225807827601118,0.7169862085586931
corners,False,87,PEG_S2,PEG,small,2.5,1.636111047935494,3.7036226810022894,0.6710247728031072
corners,False,88,COOH_L1,COOH,large,2.5,1.763954714401999,3.6337140965348103,0.8312892486115179
corners,False,89,COOH_L2,COOH,large,2.5,1.8215631573330064,3.710261248006549,0.8205386244451167
corners,False,90,COOH_S1,COOH,small,2.5,1.0160249307478235,2.3770505412176224,0.5985234720874661
corners,False,91,COOH_S2,COOH,small,2.5,1.1786045588563268,3.2687275148985258,0.3585966388817747
corners,False,92,PEG_L3,PEG,large,2.5,1.5839181189577476,3.1793375447193126,0.8673128382479489
corners,False,93,PEG_S3,PEG,small,2.5,0.9004770267434589,1.889487542518691,-0.1782718089775224
corners,False,94,COOH_L3,COOH,large,2.5,1.5955592217610044,3.328851253616201,0.9519993534761326
corners,False,95,COOH_S3,COOH,small,2.5,0.7585791661282184,1.801406641126048,0.4379291326889358
corners,False,96,PEG_control,PEG,control,2.5,1.044854295515386,2.2229735953528236,-0.1327607269453831
corners,False,97,COOH_control,COOH,control,2.5,0.7525984987472423,1.7702139334037956,-0.0776023079668469
corners,False,98,PEG_L1,PEG,large,3.0,1.8996927064524047,3.813215060040027,0.9316564397435791
corners,False,99,PEG_L2,PEG,large,3.0,1.8569734865190952,3.680325660273407,0.8573296963935924
corners,False,100,PEG_S1,PEG,small,3.0,1.0969447982710867,2.734253394092955,0.6096346250953765
corners,False,101,PEG_S2,PEG,small,3.0,1.5856914020116797,3.58683310862866,0.6345532637778295
corners,False,102,COOH_L1,COOH,large,3.0,1.8131645942194083,3.666939676333416,0.853402562839285
corners,False,103,COOH_L2,COOH,large,3.0,1.873153261302736,3.751620622568094,0.8787200124448109
corners,False,104,COOH_S1,COOH,small,3.0,1.0458837867601276,2.4996494676779633,0.5369882990090805
corners,False,105,COOH_S2,COOH,small,3.0,1.2302992876933303,3.389722622478387,0.1370699938531633
corners,False,106,PEG_L3,PEG,large,3.0,1.6405721155032638,3.206965374812554,0.9002223040857957
corners,False,107,PEG_S3,PEG,small,3.0,0.8764596190824602,1.8533054947612464,-0.2132037120164427
corners,False,108,COOH_L3,COOH,large,3.0,1.6697173769829294,3.456767509409263,0.9516853498368968
corners,False,109,COOH_S3,COOH,small,3.0,0.7289026663018682,1.73564149659864,0.6133346546025208
corners,False,110,PEG_control,PEG,control,3.0,0.8883846044538224,2.095856172113044,0.0876379408804804
corners,False,111,COOH_control,COOH,control,3.0,0.9026197804337496,1.8035347962423751,-0.5178781386747094
corners,False,112,PEG_L1,PEG,large,3.5,2.0366549479485876,3.914687734232788,0.9306155239490912
corners,False,113,PEG_L2,PEG,large,3.5,1.9110288102824424,3.71585247569096,0.8576196598865261
corners,False,114,PEG_S1,PEG,small,3.5,1.1072797102658214,2.250322423977003,0.7247583640580217
corners,False,115,PEG_S2,PEG,small,3.5,1.5833408861315843,3.5974589557497185,0.7401712422250734
corners,False,116,COOH_L1,COOH,large,3.5,1.881011116741208,3.7306747424048,0.8495679432057577
corners,False,117,COOH_L2,COOH,large,3.5,1.975452128382669,3.8397855091540034,0.9276062156520576
corners,False,118,COOH_S1,COOH,small,3.5,1.105414231709596,2.596704504059882,0.5198384442190701
corners,False,119,COOH_S2,COOH,small,3.5,1.2183841899304986,3.225331622957051,0.4027787467329182
corners,False,120,PEG_L3,PEG,large,3.5,1.6986830186211022,3.267685046124644,0.870895921431547
corners,False,121,PEG_S3,PEG,small,3.5,0.8523728812750604,1.8127165431321488,-0.1374168698140203
corners,False,122,COOH_L3,COOH,large,3.5,1.6698141562177382,3.513116532405713,0.9544127703314916
corners,False,123,COOH_S3,COOH,small,3.5,0.7602170411636525,1.7122659151036297,0.625863971297155
corners,False,124,PEG_control,PEG,control,3.5,0.9663199098582612,2.1069349509707345,-0.1623406538005287
corners,False,125,COOH_control,COOH,control,3.5,0.9368126888480792,1.8537034230520535,-0.5203225444091711
corners,False,126,PEG_L1,PEG,large,4.0,2.123841990726202,3.961405160798201,0.936831201832932
corners,False,127,PEG_L2,PEG,large,4.0,1.9190137172954165,3.7351131794935895,0.8680980723060762
corners,False,128,PEG_S1,PEG,small,4.0,1.2798652922642797,2.9470936908723173,0.8042751957328976
corners,False,129,PEG_S2,PEG,small,4.0,1.665024589541447,3.7391606511032487,0.772101342166791
corners,False,130,COOH_L1,COOH,large,4.0,1.942816413227494,3.776492720808285,0.84779688799451
corners,False,131,COOH_L2,COOH,large,4.0,2.082874239102177,3.9308338787334542,0.7637021693347315
corners,False,132,COOH_S1,COOH,small,4.0,1.103792688675892,2.7629675909572593,0.316191172443055
corners,False,133,COOH_S2,COOH,small,4.0,1.2446583236463231,3.2648699740506157,0.3104839740930123
corners,False,134,PEG_L3,PEG,large,4.0,1.7052739765868925,3.290143485343726,0.8975829086731328
corners,False,135,PEG_S3,PEG,small,4.0,0.8123673385182757,1.7155212269552276,-0.0910848408752598
corners,False,136,COOH_L3,COOH,large,4.0,1.860299963593024,3.617103334783892,0.919304809236968
corners,False,137,COOH_S3,COOH,small,4.0,0.7786496612935827,1.6940737913261437,0.7001974228048249
corners,False,138,PEG_control,PEG,control,4.0,0.910352008611322,2.050863907241871,-0.0923205783978097
corners,False,139,COOH_control,COOH,control,4.0,1.1491480763799573,3.669850724300124,-0.519110757780207
corners,False,140,PEG_L1,PEG,large,4.5,2.3127029711130715,4.049528881371161,0.8119997718724793
corners,False,141,PEG_L2,PEG,large,4.5,1.919666365061824,3.7198909855856424,0.896275008022592
corners,False,142,PEG_S1,PEG,small,4.5,1.206327769283113,2.537414134820095,0.7515082807192102
corners,False,143,PEG_S2,PEG,small,4.5,1.6429837967588616,3.6033248394397543,0.7130107060474288
corners,False,144,COOH_L1,COOH,large,4.5,1.947610195500015,3.791350480142454,0.8613868239633652
corners,False,145,COOH_L2,COOH,large,4.5,1.9830987313800552,3.874813502603952,0.891612321399131
corners,False,146,COOH_S1,COOH,small,4.5,1.142024697250317,2.7994312530706646,0.347218844337419
corners,False,147,COOH_S2,COOH,small,4.5,1.2643348327735295,3.206871993001896,0.4533255224236394
corners,False,148,PEG_L3,PEG,large,4.5,1.721368950820937,3.318513398144873,0.9065405281968943
corners,False,149,PEG_S3,PEG,small,4.5,0.8535095900122075,1.7994699540212933,0.1300132416937337
corners,False,150,COOH_L3,COOH,large,4.5,1.658419390066482,3.5162363106222343,0.95204797202793
corners,False,151,COOH_S3,COOH,small,4.5,0.8314659403838648,1.7738503480346974,0.7616237355398516
corners,False,152,PEG_control,PEG,control,4.5,0.8716108958810335,1.9645127575047097,-0.0965930561054926
corners,False,153,COOH_control,COOH,control,4.5,0.9205351998755692,1.866933327505906,-0.4739759550018837
corners,False,154,PEG_L1,PEG,large,5.0,2.359062326116844,4.08056828821097,0.7956995855037682
corners,False,155,PEG_L2,PEG,large,5.0,1.91252399557168,3.737912949865464,0.8805070337498972
corners,False,156,PEG_S1,PEG,small,5.0,1.3108353177284036,2.6046004142919275,0.7826749151129887
corners,False,157,PEG_S2,PEG,small,5.0,1.6270816875500358,3.5884775292308593,0.7568406894939691
corners,False,158,COOH_L1,COOH,large,5.0,1.9564060355380792,3.8029711660034,0.8661642975651791
corners,False,159,COOH_L2,COOH,large,5.0,1.9206539585416236,3.878663129747497,0.9279845091823004
corners,False,160,COOH_S1,COOH,small,5.0,1.2930832172824944,2.755007092827379,0.6238765566778662
corners,False,161,COOH_S2,COOH,small,5.0,1.2743609450188769,3.0938324914847506,0.5466898575162535
corners,False,162,PEG_L3,PEG,large,5.0,1.665791041695059,3.2710397651573904,0.9150997979680672
corners,False,163,COOH_L3,COOH,large,5.0,1.6784810054707786,3.547146320161133,0.9488264536388678
