idx,ring_L,block_L,norm_dark
277,202.0,233.5065975189209,-31.5065975189209
278,207.0,227.17719078063965,-20.17719078063965
279,216.0,221.05546188354492,-5.055461883544922
280,217.0,218.28314590454102,-1.2831459045410156
281,218.0,227.3843059539795,-9.384305953979492
282,214.0,248.34316778182983,-34.343167781829834
283,208.0,231.8307285308838,-23.83072853088379
284,227.0,229.2347526550293,-2.234752655029297
285,226.0,214.9415168762207,11.058483123779297
286,224.0,235.42612266540527,-11.426122665405273
287,219.0,209.66582870483398,9.334171295166016
288,202.0,229.10286140441895,-27.102861404418945
289,191.0,229.4292049407959,-38.4292049407959
290,201.0,224.46429061889648,-23.464290618896484
291,204.0,220.7427520751953,-16.742752075195312
292,204.0,228.84881973266602,-24.848819732666016
293,197.0,225.6927375793457,-28.692737579345703
294,212.0,243.73157119750977,-31.731571197509766
295,218.0,223.96008682250977,-5.960086822509766
296,214.0,232.95748138427734,-18.957481384277344
297,221.0,224.6914005279541,-3.6914005279541016
298,222.0,213.3377685546875,8.6622314453125
299,222.0,210.75925827026367,11.240741729736328
300,220.0,227.30782318115234,-7.307823181152344
301,200.0,242.90308284759521,-42.903082847595215
302,226.0,240.43147468566895,-14.431474685668945
303,203.0,243.1698808670044,-40.169880867004395
304,230.0,222.50115203857422,7.498847961425781
305,212.0,230.3384838104248,-18.338483810424805
306,233.0,223.3010082244873,9.698991775512695
307,216.0,240.16586875915527,-24.165868759155273
308,227.0,228.020845413208,-1.0208454132080078
309,210.0,236.43691635131836,-26.43691635131836
310,231.0,240.74246788024902,-9.742467880249023
311,221.0,246.65039825439453,-25.65039825439453
312,230.0,223.85412979125977,6.145870208740234
313,234.0,246.46244525909424,-12.462445259094238
314,234.0,240.39317798614502,-6.3931779861450195
315,214.0,226.01954650878906,-12.019546508789062
316,233.0,228.0638771057129,4.936122894287109
317,218.0,216.74918746948242,1.2508125305175781
318,208.0,238.22237396240234,-30.222373962402344
319,203.0,243.74363899230957,-40.74363899230957
320,206.0,235.70088958740234,-29.700889587402344
321,210.0,244.0393934249878,-34.03939342498779
322,208.0,238.75304412841797,-30.75304412841797
323,221.0,246.72650241851807,-25.726502418518066
324,230.0,218.2508316040039,11.749168395996094
325,230.0,214.7193260192871,15.28067398071289
326,231.0,214.06447219848633,16.935527801513672
327,212.0,218.35116577148438,-6.351165771484375
328,232.0,220.52452850341797,11.475471496582031
329,227.0,221.1117820739746,5.888217926025391
330,213.0,237.22436714172363,-24.224367141723633
331,208.0,243.20967483520508,-35.20967483520508
332,208.0,228.10640144348145,-20.106401443481445
333,209.0,239.7349100112915,-30.734910011291504
334,209.0,240.04935455322266,-31.049354553222656
335,214.0,240.16103076934814,-26.161030769348145
336,230.0,243.27266693115234,-13.272666931152344
337,231.0,205.6081657409668,25.391834259033203
338,230.0,203.12180709838867,26.878192901611328
339,233.0,238.9400405883789,-5.940040588378906
340,231.0,209.25127029418945,21.748729705810547
341,228.0,211.85826873779297,16.14173126220703
342,212.0,226.57772064208984,-14.577720642089844
343,200.0,242.94952011108398,-42.949520111083984
344,211.0,225.0838680267334,-14.083868026733398
345,210.0,239.16471099853516,-29.164710998535156
346,211.0,236.695951461792,-25.695951461791992
347,212.0,231.7325839996338,-19.73258399963379
348,231.0,207.20792770385742,23.792072296142578
349,230.0,203.3418731689453,26.658126831054688
350,229.0,211.81436920166016,17.185630798339844
351,231.0,203.614501953125,27.385498046875
352,231.0,234.9610252380371,-3.9610252380371094
353,228.0,196.51771926879883,31.482280731201172
354,212.0,227.04376602172852,-15.043766021728516
355,196.0,245.0220079421997,-49.02200794219971
356,212.0,225.6150779724121,-13.61507797241211
357,210.0,239.73068714141846,-29.730687141418457
358,207.0,238.99128532409668,-31.99128532409668
359,213.0,230.75447845458984,-17.754478454589844
360,226.0,222.41141891479492,3.588581085205078
361,226.0,215.73244857788086,10.26755142211914
362,225.0,215.12149047851562,9.878509521484375
363,227.0,214.99077987670898,12.009220123291016
364,227.0,203.81291961669922,23.18708038330078
365,231.0,216.9866828918457,14.013317108154297
366,214.0,227.5830078125,-13.5830078125
367,199.0,245.4676752090454,-46.46767520904541
368,211.0,223.63285636901855,-12.632856369018555
369,212.0,237.0678596496582,-25.067859649658203
370,206.0,238.23699951171875,-32.23699951171875
371,214.0,228.9403591156006,-14.940359115600586
372,225.0,226.4754753112793,-1.4754753112792969
373,228.0,221.03191375732422,6.968086242675781
374,224.0,224.9009780883789,-0.9009780883789062
375,209.0,217.52835083007812,-8.528350830078125
376,227.0,218.31932830810547,8.680671691894531
377,229.0,207.66197967529297,21.33802032470703
378,205.0,234.46125984191895,-29.461259841918945
379,201.0,244.44023036956787,-43.44023036956787
380,214.0,223.0849609375,-9.0849609375
381,214.0,240.04274082183838,-26.04274082183838
382,205.0,234.8535861968994,-29.853586196899414
383,214.0,229.9918155670166,-15.991815567016602
384,224.0,242.97152519226074,-18.971525192260742
385,226.0,230.90167808532715,-4.901678085327148
386,227.0,213.58826065063477,13.411739349365234
387,226.0,227.2816276550293,-1.2816276550292969
388,233.0,219.76869583129883,13.231304168701172
389,227.0,197.67047500610352,29.329524993896484
390,208.0,242.4994764328003,-34.49947643280029
391,201.0,242.38367176055908,-41.38367176055908
392,216.0,226.9024200439453,-10.902420043945312
393,217.0,245.75401973724365,-28.754019737243652
394,208.0,233.9044589996338,-25.90445899963379
395,214.0,227.73591804504395,-13.735918045043945
396,224.0,242.84632396697998,-18.84632396697998
397,227.0,228.5919017791748,-1.5919017791748047
398,228.0,225.7364273071289,2.2635726928710938
399,225.0,219.71107864379883,5.288921356201172
400,226.0,217.93973541259766,8.060264587402344
401,226.0,209.22107696533203,16.77892303466797
