geometry,perturb,idx,series,coating,arm,t,centroid_mag,d90_mag,nav_index
repair,False,185,PEG_S2,PEG,small,6.0,1.6717167297946942,3.6200845593876267,0.7876027213987483
repair,False,186,COOH_L1,COOH,large,6.0,2.0213488703163076,3.820690675857077,0.8417058203808363
repair,False,187,COOH_L2,COOH,large,6.0,2.071818736700518,3.986610335444165,0.8280273539555713
repair,False,188,COOH_S1,COOH,small,6.0,1.3020613877807796,2.8373036760336197,0.49159604880303864
repair,False,189,COOH_S2,COOH,small,6.0,1.35807371314312,3.254609746050209,0.5166901317985418
repair,False,190,PEG_L3,PEG,large,6.0,1.7095347121111428,3.30758935673415,0.8985758657691241
repair,False,191,COOH_L3,COOH,large,6.0,1.8905949818419514,3.652764856113468,0.8876777844075147
repair,False,192,COOH_S3,COOH,small,6.0,1.1016586876727597,2.402549871496757,0.8063690622336877
repair,False,193,PEG_S3,PEG,small,6.0,0.9073603285833249,1.8995180215773466,0.5509791513038481
repair,False,194,COOH_control,COOH,control,6.0,0.8243650796041209,1.6940253392393547,-0.6110909767571121
repair,False,195,PEG_control,PEG,control,6.0,0.906076259966224,2.040351600916548,-0.06846450745185545
repair,True,0,PEG_L1,PEG,large,0.0,1.177350628359659,2.4702514708956786,0.15065123786141804
repair,True,1,PEG_L2,PEG,large,0.0,1.193017605221817,2.552951112491749,0.09928032428595975
repair,True,2,PEG_S1,PEG,small,0.0,0.8137245401635925,1.921919583183802,0.10975985039020345
repair,True,3,PEG_S2,PEG,small,0.0,1.2503156555692974,2.6738920783266584,0.22961681804056175
repair,True,4,COOH_L1,COOH,large,0.0,0.9371366241077669,2.0612859165368103,0.00665209502341921
repair,True,5,COOH_L2,COOH,large,0.0,0.8724456357966177,1.895066763204634,0.049011836576326
repair,True,6,COOH_S1,COOH,small,0.0,0.8781520663962216,1.843304581141289,0.24710144592985933
repair,True,7,COOH_S2,COOH,small,0.0,0.9576269421483086,1.9762349820126306,-0.4790600612308654
repair,True,8,PEG_L1,PEG,large,0.0,1.6051069228776,3.8560687762647863,0.32499508147292716
repair,True,9,PEG_L2,PEG,large,0.0,1.484020202197641,3.352061101369406,0.46785557791458
repair,True,10,PEG_S1,PEG,small,0.0,1.026444758023614,2.16276810964098,0.08466714783383578
repair,True,11,PEG_S2,PEG,small,0.0,1.5082828726373219,3.9856057151542794,0.3237596580327481
repair,True,12,COOH_L1,COOH,large,0.0,1.3764024996406938,3.8357820004350964,0.4837836907079268
repair,True,13,COOH_L2,COOH,large,0.0,1.316069457198296,4.06589548513349,0.27838324596700315
repair,True,14,COOH_S1,COOH,small,0.0,0.8650306511348879,1.827743400651282,0.38115139338253573
repair,True,15,COOH_S2,COOH,small,0.0,1.031202742964994,2.1964814971512387,0.1523384592742934
repair,True,16,PEG_L3,PEG,large,0.0,1.1177146896598795,2.3940166582392273,0.33899096567746734
repair,True,17,PEG_S3,PEG,small,0.0,0.7670728200661665,2.0131999726644803,0.588156718462303
repair,True,18,COOH_L3,COOH,large,0.0,1.1153845680122103,2.2988935344063677,0.13088503290161801
repair,True,19,COOH_S3,COOH,small,0.0,1.028725767374797,2.094730648671728,0.06148969136315456
repair,True,20,PEG_control,PEG,control,0.0,1.3827311670865592,2.759687711819058,0.18410279242016922
repair,True,21,COOH_control,COOH,control,0.0,0.8698939319276777,1.8673957870655609,-0.10252625350442537
repair,True,22,PEG_L3,PEG,large,0.0,1.5181762467653372,3.1830179432569685,0.5713248773725369
repair,True,23,PEG_S3,PEG,small,0.0,1.0081446045383198,2.0933259832166184,0.1989791042351211
repair,True,24,COOH_L3,COOH,large,0.0,1.6415754807341914,3.5424074233840437,0.4238725748329148
repair,True,25,COOH_S3,COOH,small,0.0,1.038952736973735,2.178360552936961,0.167507608114842
repair,True,26,PEG_control,PEG,control,0.0,1.0095091187359975,2.5368167058027122,0.41041711846956197
repair,True,27,COOH_control,COOH,control,0.0,0.8564348434302529,1.8090202036486667,-0.37042190831760763
repair,True,28,PEG_L1,PEG,large,0.5,1.5785701196192963,3.758799974612407,0.6677619264531293
repair,True,29,PEG_L2,PEG,large,0.5,1.3395854575995274,3.4310025881408164,0.7394673313343648
repair,True,30,PEG_S1,PEG,small,0.5,0.7210838095230341,1.606720686251515,0.80606042689086
repair,True,31,PEG_S2,PEG,small,0.5,1.4460020170921686,3.771244668867909,0.5129744967932762
repair,True,32,COOH_L1,COOH,large,0.5,1.3670864698694767,3.676646607759497,0.7114560228849689
