day,agarose,bsa,coating,arm,series,t,asym,gap_mm
Aug 26,0.6%,BSA,COOH,large,COOH_BSA_r2,3.5,31.854507446289062,5.841666666666668
Aug 26,0.6%,BSA,COOH,large,COOH_BSA_r3,3.5,24.716175079345703,6.082142857142858
Aug 26,0.6%,non-BSA,PEG,large,PEG_non-BSA_r1,3.5,18.55631446838379,4.879761904761906
Aug 26,0.6%,non-BSA,PEG,large,PEG_non-BSA_r2,3.5,13.333565711975098,5.360714285714287
Aug 26,0.6%,non-BSA,PEG,large,PEG_non-BSA_r3,3.5,10.39589786529541,5.120238095238096
Aug 26,0.6%,non-BSA,COOH,large,COOH_non-BSA_r1,3.5,12.830387115478516,5.120238095238096
Aug 26,0.6%,non-BSA,COOH,large,COOH_non-BSA_r2,3.5,47.76627731323242,5.120238095238096
Aug 26,0.6%,non-BSA,COOH,large,COOH_non-BSA_r3,3.5,33.12339401245117,5.120238095238096
Aug 26,0.6%,BSA,PEG,control,PEG_BSA_control,3.5,14.478580474853516,4.639285714285715
Aug 26,0.6%,BSA,COOH,control,COOH_BSA_control,3.5,-3.365445137023926,5.841666666666668
Aug 26,0.6%,non-BSA,PEG,control,PEG_non-BSA_control,3.5,-0.09775829315185547,4.398809523809525
Aug 26,0.6%,non-BSA,COOH,control,COOH_non-BSA_control,3.5,0.10349273681640625,4.398809523809525
Aug 26,0.6%,BSA,PEG,large,PEG_BSA_r1,4.0,25.39897918701172,5.841666666666668
Aug 26,0.6%,BSA,PEG,large,PEG_BSA_r2,4.0,22.523624420166016,5.841666666666668
Aug 26,0.6%,BSA,PEG,large,PEG_BSA_r3,4.0,22.614604949951172,5.601190476190477
Aug 26,0.6%,BSA,COOH,large,COOH_BSA_r1,4.0,27.55023765563965,5.601190476190477
Aug 26,0.6%,BSA,COOH,large,COOH_BSA_r2,4.0,35.75044250488281,5.601190476190477
Aug 26,0.6%,BSA,COOH,large,COOH_BSA_r3,4.0,24.691307067871094,6.082142857142858
Aug 26,0.6%,non-BSA,PEG,large,PEG_non-BSA_r1,4.0,19.705509185791016,4.879761904761906
Aug 26,0.6%,non-BSA,PEG,large,PEG_non-BSA_r2,4.0,15.668262481689453,5.360714285714287
Aug 26,0.6%,non-BSA,PEG,large,PEG_non-BSA_r3,4.0,10.153751373291016,5.120238095238096
Aug 26,0.6%,non-BSA,COOH,large,COOH_non-BSA_r1,4.0,10.973455429077148,5.120238095238096
Aug 26,0.6%,non-BSA,COOH,large,COOH_non-BSA_r2,4.0,49.78167724609375,5.120238095238096
Aug 26,0.6%,non-BSA,COOH,large,COOH_non-BSA_r3,4.0,33.58336639404297,5.120238095238096
Aug 26,0.6%,BSA,PEG,control,PEG_BSA_control,4.0,13.652488708496094,4.879761904761906
Aug 26,0.6%,non-BSA,COOH,control,COOH_non-BSA_control,4.0,2.4057531356811523,5.601190476190477
Aug 26,0.6%,BSA,COOH,control,COOH_BSA_control,4.0,7.7540130615234375,4.158333333333334
Aug 26,0.6%,non-BSA,PEG,control,PEG_non-BSA_control,4.0,-2.8877391815185547,4.398809523809525
Aug 26,0.6%,BSA,PEG,large,PEG_BSA_r1,4.5,26.802661895751953,5.841666666666668
Aug 26,0.6%,BSA,PEG,large,PEG_BSA_r2,4.5,21.345355987548828,5.841666666666668
Aug 26,0.6%,BSA,PEG,large,PEG_BSA_r3,4.5,21.16736602783203,5.601190476190477
Aug 26,0.6%,BSA,COOH,large,COOH_BSA_r1,4.5,28.203845977783203,5.601190476190477
Aug 26,0.6%,BSA,COOH,large,COOH_BSA_r2,4.5,34.247623443603516,5.601190476190477
Aug 26,0.6%,BSA,COOH,large,COOH_BSA_r3,4.5,25.011497497558594,5.841666666666668
Aug 26,0.6%,non-BSA,PEG,large,PEG_non-BSA_r1,4.5,20.66469955444336,4.879761904761906
Aug 26,0.6%,non-BSA,PEG,large,PEG_non-BSA_r2,4.5,13.945070266723633,5.360714285714287
Aug 26,0.6%,non-BSA,PEG,large,PEG_non-BSA_r3,4.5,10.22008228302002,5.120238095238096
Aug 26,0.6%,non-BSA,COOH,large,COOH_non-BSA_r1,4.5,10.825401306152344,5.120238095238096
Aug 26,0.6%,non-BSA,COOH,large,COOH_non-BSA_r2,4.5,50.67291259765625,5.120238095238096
Aug 26,0.6%,non-BSA,COOH,large,COOH_non-BSA_r3,4.5,33.948448181152344,5.120238095238096
Aug 26,0.6%,BSA,PEG,control,PEG_BSA_control,4.5,14.463464736938477,5.120238095238096
Aug 26,0.6%,non-BSA,COOH,control,COOH_non-BSA_control,4.5,-2.6517276763916016,5.841666666666668
Aug 26,0.6%,BSA,COOH,control,COOH_BSA_control,4.5,-1.54864501953125,4.398809523809525
Aug 26,0.6%,non-BSA,PEG,control,PEG_non-BSA_control,4.5,-1.7894225120544434,4.398809523809525
Aug 26,0.6%,BSA,PEG,large,PEG_BSA_r1,5.0,27.9943790435791,5.841666666666668
Aug 26,0.6%,BSA,PEG,large,PEG_BSA_r2,5.0,21.69073486328125,5.841666666666668
Aug 26,0.6%,BSA,PEG,large,PEG_BSA_r3,5.0,22.899490356445312,5.601190476190477
Aug 26,0.6%,BSA,COOH,large,COOH_BSA_r1,5.0,28.57162857055664,5.601190476190477
Aug 26,0.6%,BSA,COOH,large,COOH_BSA_r2,5.0,33.5255012512207,5.601190476190477
Aug 26,0.6%,BSA,COOH,large,COOH_BSA_r3,5.0,24.50816535949707,5.841666666666668
Aug 26,0.6%,non-BSA,PEG,large,PEG_non-BSA_r1,5.0,19.18485450744629,4.879761904761906
Aug 26,0.6%,non-BSA,PEG,large,PEG_non-BSA_r2,5.0,14.907108306884766,5.360714285714287
Aug 26,0.6%,non-BSA,PEG,large,PEG_non-BSA_r3,5.0,11.038041114807129,5.120238095238096
Aug 26,0.6%,non-BSA,COOH,large,COOH_non-BSA_r1,5.0,13.510547637939453,5.360714285714287
Aug 26,0.6%,non-BSA,COOH,large,COOH_non-BSA_r2,5.0,48.50617599487305,5.360714285714287
Aug 26,0.6%,non-BSA,COOH,large,COOH_non-BSA_r3,5.0,34.06538391113281,5.120238095238096
Aug 26,0.6%,BSA,PEG,control,PEG_BSA_control,5.0,14.519835472106934,4.879761904761906
Aug 26,0.6%,BSA,COOH,control,COOH_BSA_control,5.0,-5.841777801513672,4.398809523809525
Aug 26,0.6%,non-BSA,PEG,control,PEG_non-BSA_control,5.0,-1.64569091796875,4.398809523809525
Aug 26,0.6%,non-BSA,COOH,control,COOH_non-BSA_control,5.0,-1.3929691314697266,5.841666666666668
Aug 26,0.6%,BSA,PEG,large,PEG_BSA_r1,5.5,30.13068389892578,5.601190476190477
Aug 26,0.6%,BSA,PEG,large,PEG_BSA_r3,5.5,20.709457397460938,5.841666666666668
Aug 26,0.6%,BSA,PEG,large,PEG_BSA_r2,5.5,19.614017486572266,5.601190476190477
Aug 26,0.6%,BSA,COOH,large,COOH_BSA_r1,5.5,28.40756607055664,5.360714285714287
Aug 26,0.6%,BSA,COOH,large,COOH_BSA_r2,5.5,34.055397033691406,5.601190476190477
Aug 26,0.6%,BSA,COOH,large,COOH_BSA_r3,5.5,24.875242233276367,6.082142857142858
Aug 26,0.6%,non-BSA,PEG,large,PEG_non-BSA_r1,5.5,19.998395919799805,4.879761904761906
Aug 26,0.6%,non-BSA,PEG,large,PEG_non-BSA_r2,5.5,14.640728950500488,5.360714285714287
Aug 26,0.6%,non-BSA,PEG,large,PEG_non-BSA_r3,5.5,10.666163444519043,5.120238095238096
Aug 26,0.6%,non-BSA,COOH,large,COOH_non-BSA_r1,5.5,14.019857406616211,5.120238095238096
Aug 26,0.6%,non-BSA,COOH,large,COOH_non-BSA_r2,5.5,48.754554748535156,5.360714285714287
Aug 26,0.6%,non-BSA,COOH,large,COOH_non-BSA_r3,5.5,39.083377838134766,5.120238095238096
Aug 26,0.6%,BSA,PEG,control,PEG_BSA_control,5.5,13.769954681396484,4.879761904761906
Aug 26,0.6%,non-BSA,COOH,control,COOH_non-BSA_control,5.5,-0.32851600646972656,5.841666666666668
Aug 26,0.6%,non-BSA,PEG,control,PEG_non-BSA_control,5.5,-1.1186814308166504,4.398809523809525
Aug 26,0.6%,BSA,COOH,control,COOH_BSA_control,5.5,-2.2123985290527344,4.398809523809525
Aug 26,0.6%,BSA,PEG,large,PEG_BSA_r1,6.0,27.19597053527832,6.082142857142858
Aug 26,0.6%,BSA,PEG,large,PEG_BSA_r3,6.0,21.03042221069336,5.841666666666668
Aug 26,0.6%,BSA,PEG,large,PEG_BSA_r2,6.0,13.08521842956543,5.841666666666668
Aug 26,0.6%,BSA,COOH,large,COOH_BSA_r1,6.0,28.915029525756836,5.601190476190477
Aug 26,0.6%,BSA,COOH,large,COOH_BSA_r2,6.0,31.768108367919922,5.841666666666668
Aug 26,0.6%,BSA,COOH,large,COOH_BSA_r3,6.0,24.75930404663086,6.082142857142858
Aug 26,0.6%,non-BSA,PEG,large,PEG_non-BSA_r1,6.0,17.515392303466797,5.120238095238096
Aug 26,0.6%,non-BSA,PEG,large,PEG_non-BSA_r2,6.0,13.915791511535645,5.601190476190477
Aug 26,0.6%,non-BSA,PEG,large,PEG_non-BSA_r3,6.0,8.13566780090332,5.120238095238096
Aug 26,0.6%,non-BSA,COOH,large,COOH_non-BSA_r1,6.0,10.99587631225586,5.360714285714287
Aug 26,0.6%,non-BSA,COOH,large,COOH_non-BSA_r2,6.0,47.00031280517578,5.360714285714287
Aug 26,0.6%,non-BSA,COOH,large,COOH_non-BSA_r3,6.0,35.302268981933594,5.120238095238096
Aug 26,0.6%,BSA,PEG,control,PEG_BSA_control,6.0,11.747682571411133,5.120238095238096
Aug 26,0.6%,non-BSA,COOH,control,COOH_non-BSA_control,6.0,-0.23040390014648438,5.841666666666668
Aug 26,0.6%,non-BSA,PEG,control,PEG_non-BSA_control,6.0,-2.147441864013672,4.398809523809525
Aug 26,0.6%,BSA,COOH,control,COOH_BSA_control,6.0,-36.45262908935547,5.601190476190477
